brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
hyundai,grandeur,20012537,2021,11790,https://example.com/cars/4a54e835-d1a7-4195-a77b-efa5984b843c.jpg,1,1,Gwangju,010-1499-6101,0
hyundai,santafe,38336437,2021,25994,https://example.com/cars/645abff5-31f8-448a-b7df-b9bc64f500ee.jpg,7,3,Incheon,010-7888-6107,1
genesis,gv70,23706180,2020,19118,,3,3,Seoul,010-2814-2710,1
audi,a5,34775844,2022,22381,https://example.com/cars/ace680ab-c0ea-487d-ba93-4e7eeaaa9f4f.jpg,0,1,Gyeonggi,010-8079-3976,0
bmw,7series,110026860,2022,22854,,1,5,Incheon,010-7787-8933,1
benz,amg gt,79722547,2022,16802,https://example.com/cars/0a509ada-ef90-4c59-aca1-67125d754631.jpg,2,5,Busan,010-5817-5824,0
hyundai,sonata,15587784,2021,28754,https://example.com/cars/721def2c-f031-4713-9408-92677a6e06ff.jpg,9,5,Sejong,010-6799-7316,1
audi,a5,69074864,2020,39715,https://example.com/cars/226cbe56-efbe-4c21-b8fd-a0e518d21db1.jpg,0,5,Sejong,010-2469-1207,1
benz,s-class,64615614,2020,31629,,1,3,Incheon,010-1007-4153,1
bmw,7series,62059515,2018,61153,https://example.com/cars/ace263ec-7511-4d1b-b36f-35cedfa04172.jpg,3,2,Gwangju,010-1271-4704,0
bmw,7series,50072870,2020,36302,https://example.com/cars/2ac62d31-a394-463b-9f08-e6d07320ebe4.jpg,2,0,Seoul,010-4446-4920,0
hyundai,avante,17648633,2024,0,https://example.com/cars/8e4e54b7-76b1-41ba-bdce-b9cef0a74684.jpg,3,1,Daegu,010-5502-5773,0
kia,sorento,25952909,2020,37489,https://example.com/cars/22e888e4-586f-4782-958f-761998547c0d.jpg,3,1,Seoul,010-7268-1661,0
kia,sorento,12844919,2023,421,https://example.com/cars/30543df7-fe59-4045-bc4f-fb76c7b112bd.jpg,3,5,Daejeon,010-7954-2093,1
hyundai,sonata,20537906,2019,22075,https://example.com/cars/c5da32b4-42cb-4ff7-9165-f50033c67cbd.jpg,9,1,Seoul,010-6924-6553,1
hyundai,grandeur,50582454,2018,36248,https://example.com/cars/4429464f-0faa-4767-a29c-9faab3a542d4.jpg,2,0,Ulsan,010-3500-5602,1
hyundai,grandeur,22838184,2020,21943,https://example.com/cars/c3178342-2c2a-46fb-a685-586d9c6728af.jpg,0,4,Gwangju,010-8502-3450,0
genesis,g90,64911318,2019,21397,https://example.com/cars/0beec6aa-0b69-4f20-a383-663f772098ff.jpg,0,2,Daegu,010-1488-2548,0
genesis,g90,41356373,2019,30599,https://example.com/cars/241fc19b-e36a-4e26-b6b5-30dc3b67c74e.jpg,2,3,Sejong,010-6901-5411,1
bmw,7series,23231459,2021,40406,https://example.com/cars/05a6cf9b-3eee-426b-9df8-cccf194f60e8.jpg,0,0,Ulsan,010-6846-5604,1
hyundai,santafe,25270802,2020,36671,https://example.com/cars/854324e1-41c0-462a-8561-0fe0b89a8d8c.jpg,3,5,Busan,010-7092-7057,0
benz,amg gt,79812880,2023,0,https://example.com/cars/ee0475aa-ecde-4a88-b20e-64affd6f10ba.jpg,1,1,Gyeonggi,010-9510-7241,0
benz,amg gt,108760877,2018,13897,,0,1,Sejong,010-7337-6732,0
benz,amg gt,106881448,2020,26917,,1,1,Daejeon,010-8576-2895,0
bmw,x6,161250240,2024,5476,,3,4,Sejong,010-2527-8942,1
hyundai,sonata,15533269,2019,62781,https://example.com/cars/bb481d34-5da9-4c0f-ba8d-602b0c7c042b.jpg,2,3,Sejong,010-5008-3631,0
hyundai,grandeur,51480436,2019,22745,,3,2,Incheon,010-2208-6655,1
genesis,gv70,42259635,2020,17743,,8,1,Gwangju,010-8513-8304,1
genesis,g90,90275214,2018,30126,https://example.com/cars/fdbc06ac-fcb0-4bae-9239-1770b54d784c.jpg,2,2,Daejeon,010-1249-4379,0
hyundai,santafe,34178741,2018,65109,,3,3,Daegu,010-6523-5042,0
hyundai,sonata,26367961,2019,51939,https://example.com/cars/4adf6113-badc-4bbd-bdc4-7d087d3cf487.jpg,0,4,Seoul,010-2752-3441,0
kia,carnival,47904593,2022,8063,https://example.com/cars/a241dabf-9566-465e-9b35-1b2242512fd6.jpg,0,2,Daegu,010-4730-4356,0
hyundai,santafe,34026721,2022,6782,https://example.com/cars/40840775-0f05-441b-bb67-58a8417ec99d.jpg,1,2,Gyeonggi,010-3280-1644,0
benz,amg gt,206787014,2024,4869,https://example.com/cars/878de088-dee7-4dc3-a399-69727466223d.jpg,1,1,Gwangju,010-6948-2332,1
genesis,g90,31786623,2021,27069,,2,3,Seoul,010-3905-9936,1
genesis,gv70,39628440,2023,6182,https://example.com/cars/12d5fae6-2598-472a-bb12-76369396dc85.jpg,2,3,Busan,010-1679-2792,0
benz,s-class,91607740,2022,18585,https://example.com/cars/324c84e6-8210-488b-b5b6-e276e76c949c.jpg,2,5,Gwangju,010-1633-1343,0
audi,a8,67058204,2019,48458,,5,0,Sejong,010-5839-2612,1
benz,s-class,104225876,2021,33696,https://example.com/cars/bc6e645b-e020-49de-a2a5-32396fb358d3.jpg,3,0,Gwangju,010-1886-8935,0
hyundai,grandeur,30662819,2018,51639,,0,2,Busan,010-2343-5393,0
kia,sorento,30218334,2021,4615,https://example.com/cars/9e73655c-1e26-4968-9b9a-91a937874f57.jpg,0,0,Daejeon,010-1212-3715,0
benz,s-class,124552234,2023,1861,https://example.com/cars/84d8b10f-bc98-4988-bd14-4f9d2c950d50.jpg,2,0,Daegu,010-3464-3739,1
genesis,gv70,44550190,2020,23544,https://example.com/cars/76051f9c-3dba-43ed-8c85-40c39649643e.jpg,2,5,Daejeon,010-3347-1002,0
kia,carnival,42693133,2024,0,https://example.com/cars/6d7a0827-da3f-4b16-84c0-018fad818aba.jpg,1,1,Daegu,010-7963-2417,1
genesis,g90,175544988,2020,13768,https://example.com/cars/8e41a164-f376-484e-9f1c-4bec2738802d.jpg,2,2,Daegu,010-6984-7497,1
audi,a8,41209593,2021,26819,,1,1,Gwangju,010-4160-7646,1
hyundai,santafe,44917487,2018,10533,,2,5,Daejeon,010-6644-2831,1
benz,s-class,128574638,2018,30609,https://example.com/cars/d7fe9b2f-82b4-42c7-b0d0-ff1cb873b334.jpg,2,3,Incheon,010-9782-8659,0
benz,s-class,102519776,2020,33085,,2,2,Sejong,010-1064-3565,0
hyundai,santafe,32797025,2022,8123,https://example.com/cars/b6513e4b-4b5a-43cb-9337-550ef360862c.jpg,0,4,Sejong,010-8920-6441,0
benz,s-class,115570158,2023,796,https://example.com/cars/0b61a959-3041-4714-ba17-b7b6b0fbb5c2.jpg,1,0,Gyeonggi,010-7759-3472,0
hyundai,santafe,41942821,2023,8751,https://example.com/cars/05869acd-e862-4aa0-963e-8d7845902e1c.jpg,1,4,Busan,010-3206-3880,0
bmw,x6,73495255,2019,61212,https://example.com/cars/14f5a82c-6e46-4d53-8187-d55db6ccd727.jpg,2,4,Sejong,010-2310-4254,0
bmw,x6,70225578,2024,0,,2,2,Daegu,010-9043-6717,0
kia,k5,22805731,2023,8101,https://example.com/cars/3fc6bd41-585d-4ef3-b26d-454c73a68479.jpg,0,5,Incheon,010-7960-6140,0
benz,s-class,90939622,2018,50075,https://example.com/cars/5f7fad9c-4ac8-4bcd-a3f7-ed1b90cc568a.jpg,1,4,Gyeonggi,010-8114-5474,0
audi,a5,35809753,2020,24896,https://example.com/cars/5dcda0e7-9266-489a-b521-74baba00b15d.jpg,1,5,Busan,010-5337-1935,0
kia,carnival,29374811,2018,61500,https://example.com/cars/a77dfcae-3c85-4062-b9f3-81015f6a0cff.jpg,0,5,Ulsan,010-2029-8085,0
benz,amg gt,118379306,2023,8823,,6,1,Ulsan,010-4114-5198,1
hyundai,santafe,44392122,2019,48610,https://example.com/cars/0488506a-61aa-4683-9b23-2b8394264170.jpg,2,3,Seoul,010-6242-6557,0
hyundai,sonata,17797262,2024,3249,https://example.com/cars/807824ed-6941-4d44-a660-ab410d36c733.jpg,2,5,Busan,010-8307-8860,0
audi,a5,32887023,2018,9486,,1,4,Daegu,010-4450-3610,1
hyundai,grandeur,29988003,2024,0,https://example.com/cars/6db32b57-5063-4628-ae29-5a9c09481ea3.jpg,1,2,Gwangju,010-2575-7359,0
bmw,7series,52756957,2024,3954,https://example.com/cars/cafe96c6-5a49-4b3f-adbb-34ecf2a067b3.jpg,0,5,Gyeonggi,010-6119-6231,0
audi,a5,52837294,2023,11305,https://example.com/cars/785dcce3-2211-4e71-bb21-589f038735f4.jpg,3,0,Incheon,010-6092-4334,1
hyundai,grandeur,21807666,2024,2016,https://example.com/cars/b4f5411a-22c9-4d5d-b761-f85eb68bced9.jpg,1,3,Daejeon,010-5401-5440,0
genesis,g90,91743418,2024,0,https://example.com/cars/a4b3313c-9fda-4f0e-82e9-952108c7e200.jpg,1,1,Daejeon,010-6036-2786,0
kia,carnival,84792572,2023,4564,https://example.com/cars/3b183bcc-2a0b-45df-bd28-a7eb2bd850d8.jpg,2,1,Sejong,010-8297-9828,1
hyundai,grandeur,22085698,2022,18236,https://example.com/cars/a1d29850-c1df-4262-841b-3792b440872c.jpg,2,0,Daejeon,010-7966-7058,0
bmw,x6,68866795,2019,58812,https://example.com/cars/2bec4d85-b5da-4a0a-9563-7ab378a27485.jpg,3,2,Incheon,010-7855-6580,0
benz,s-class,188146088,2021,11622,,2,4,Sejong,010-6074-2340,1
genesis,gv70,39796526,2019,51008,https://example.com/cars/b7c56219-f768-4cda-91ec-7b65e05ecfab.jpg,1,3,Gwangju,010-4606-8386,0
hyundai,santafe,44345393,2019,15663,https://example.com/cars/0ac6e928-d289-4bda-a183-f5d82f439d20.jpg,3,1,Ulsan,010-6211-9025,0
benz,s-class,111474293,2018,37979,,1,0,Gyeonggi,010-5827-1268,0
benz,amg gt,128282952,2022,7021,https://example.com/cars/c4b9b22c-13eb-48c3-9f0c-6b8979b96550.jpg,0,4,Daejeon,010-6908-2120,0
hyundai,avante,19940715,2023,7984,,0,2,Daejeon,010-5692-3157,0
kia,carnival,37173631,2023,2893,https://example.com/cars/11f6f440-553f-485b-8f50-b7875d3b2331.jpg,1,2,Gyeonggi,010-7316-7866,0
kia,k5,24232096,2018,51996,https://example.com/cars/cfd18cbc-f911-44cb-8839-d538fce61cbf.jpg,2,2,Gwangju,010-8469-9274,0
hyundai,avante,15226991,2021,30277,https://example.com/cars/5b02e796-1d52-48b0-b790-a0b04ed0eeca.jpg,0,2,Seoul,010-1703-9551,0
kia,sorento,32702774,2022,21867,https://example.com/cars/e79e09b7-74d6-4017-83ce-d682c6056158.jpg,0,4,Busan,010-1482-4870,0
hyundai,santafe,41625094,2020,40077,https://example.com/cars/aa2c61fa-a1cc-44f6-8e8c-1c4ca2f9b742.jpg,3,2,Gwangju,010-7514-4243,0
kia,sorento,24007830,2024,0,https://example.com/cars/084f2bd1-152c-4580-895d-bcdb33adcbb4.jpg,2,2,Daejeon,010-5029-7481,1
hyundai,avante,34730060,2021,29447,https://example.com/cars/8a61b089-8652-4395-8000-ea218a7fd63b.jpg,0,1,Gyeonggi,010-4837-3804,1
bmw,x6,112763466,2022,8894,https://example.com/cars/2645ffff-a4cd-4f8c-b2c6-a2bb8a180cae.jpg,3,4,Sejong,010-6376-8101,0
audi,a5,29566927,2021,4673,https://example.com/cars/06cc65d2-6300-4ad0-b34c-b9b712b54fb3.jpg,3,0,Daegu,010-7904-7101,0
kia,sorento,16065922,2022,21297,https://example.com/cars/23d4960d-a988-4aa5-a7ea-a559b125c03d.jpg,1,1,Gwangju,010-5342-9946,1
genesis,g90,108348401,2021,3013,,2,3,Daejeon,010-2534-6781,1
genesis,gv70,21353817,2018,31461,https://example.com/cars/b1de4309-716d-4208-acd5-532d43833c1e.jpg,1,4,Incheon,010-8740-9940,1
kia,carnival,84232708,2018,42526,,1,3,Incheon,010-4787-7276,1
kia,sorento,25348692,2019,47568,https://example.com/cars/234be169-cc76-472d-b90e-e21c20b57f5b.jpg,0,1,Sejong,010-8873-1508,0
audi,a8,48864778,2023,9620,https://example.com/cars/80730233-64cf-4a7d-bdad-178f76765aa7.jpg,1,3,Sejong,010-3979-3649,0
genesis,gv70,53856753,2019,29705,https://example.com/cars/3e53d362-5c54-4056-a46b-eef37d007a7d.jpg,3,3,Busan,010-1474-7911,0
hyundai,santafe,32317766,2019,35963,https://example.com/cars/22d0ea91-0a9f-4a5f-af93-bb55d5f85ccb.jpg,2,2,Ulsan,010-7800-3967,0
genesis,g90,160424258,2018,33891,https://example.com/cars/7654aa61-14b6-402f-a20d-75d3d9e254cb.jpg,3,0,Busan,010-9230-5648,1
kia,carnival,48740911,2024,3606,,1,5,Ulsan,010-6661-3698,0
genesis,g90,85898582,2023,514,https://example.com/cars/d4ea50f1-4039-47e9-82b4-bb3991c5293b.jpg,3,4,Daegu,010-5191-8083,1
genesis,g90,66493788,2020,29689,https://example.com/cars/1df0489f-6f5b-422b-aa64-1351e108fa23.jpg,0,0,Daegu,010-1178-1716,0
bmw,x6,103993143,2022,16829,https://example.com/cars/4a4623f0-1bc0-4e8b-928c-d0c2fb2ac400.jpg,1,1,Daegu,010-4634-1571,0
genesis,gv70,25638794,2024,0,,0,3,Gwangju,010-4186-3010,1
audi,a5,32920520,2018,75304,https://example.com/cars/c66b1a9a-d94c-4363-b81c-154a41041857.jpg,1,2,Busan,010-9783-7638,0
audi,a8,56530083,2018,47198,https://example.com/cars/4827f87f-4d48-48f5-a369-5d07694b6309.jpg,3,4,Sejong,010-1900-9672,0
benz,s-class,120253094,2023,15790,https://example.com/cars/ba927f2f-1fc1-4075-9738-b59086099504.jpg,0,5,Gyeonggi,010-3068-3751,0
bmw,x6,91126966,2024,3600,https://example.com/cars/d2575b87-a06e-4504-b4d0-617f95e935d5.jpg,2,0,Gyeonggi,010-3179-1889,0
audi,a5,26848695,2019,38195,https://example.com/cars/d72d80c3-722c-448e-8923-5c0f36c61cb4.jpg,3,4,Gwangju,010-3407-3531,0
kia,sorento,32553584,2020,25656,,7,1,Seoul,010-2798-6304,1
hyundai,santafe,41525722,2019,7043,https://example.com/cars/614856e1-64bc-4035-9cbd-f318f4382362.jpg,0,3,Gyeonggi,010-6759-4123,1
hyundai,grandeur,28509007,2022,3116,,9,4,Ulsan,010-3833-6044,1
genesis,g90,39078239,2024,4735,https://example.com/cars/c526175e-5067-41a5-ad7b-193089348936.jpg,3,3,Sejong,010-3979-2706,1
kia,carnival,45468295,2020,39687,https://example.com/cars/9d4e29ab-15d0-442b-b41f-97f307424294.jpg,2,0,Daegu,010-6771-1699,0
kia,k5,21033323,2021,13723,https://example.com/cars/34367e07-d906-488c-b4bd-77d2f14347ea.jpg,1,4,Daegu,010-7199-9447,0
hyundai,avante,26649977,2019,27433,https://example.com/cars/8e9ab5a0-0bf9-4aab-9b93-37ba7e72acb6.jpg,2,2,Incheon,010-4765-9276,0
kia,k5,17969907,2022,13042,https://example.com/cars/618d3811-7563-489e-a789-c3df651723d4.jpg,0,4,Busan,010-6394-9445,0
bmw,x6,72577928,2023,3577,https://example.com/cars/fd9fba23-78f0-42df-b66c-941f7c7ccb8d.jpg,3,4,Daejeon,010-3629-7976,0
hyundai,grandeur,18985148,2019,27854,,8,3,Incheon,010-1438-1103,1
hyundai,sonata,24983454,2019,35026,https://example.com/cars/89e000f4-140e-43f3-bc6e-f7309bb36df8.jpg,2,5,Busan,010-5939-9907,0
bmw,7series,47642653,2022,11893,https://example.com/cars/859f8e3c-9a80-4868-abca-25a7b3be8354.jpg,1,0,Gyeonggi,010-3844-6245,0
hyundai,sonata,28020358,2021,20895,https://example.com/cars/04b6622c-5197-4dcc-9ef7-b6ce71bb1a37.jpg,3,1,Busan,010-5894-8605,0
genesis,g90,110804679,2019,10067,https://example.com/cars/3c447b17-c673-47ed-bc89-50ab44f13190.jpg,2,1,Ulsan,010-2798-9543,1
genesis,g90,107927072,2023,6027,https://example.com/cars/55ef057e-40d3-4e19-b134-e2490e03af22.jpg,0,4,Gwangju,010-9363-1383,0
audi,a8,59557414,2023,5645,,1,2,Daejeon,010-4260-8637,0
audi,a5,21960585,2022,12475,https://example.com/cars/0f76c0d1-da1f-41c8-966c-af7425a08b50.jpg,2,3,Seoul,010-4716-1077,0
kia,sorento,41242226,2020,9317,https://example.com/cars/8c1df898-e78b-4447-84b3-63972c0b7f85.jpg,3,3,Gyeonggi,010-1736-9944,1
hyundai,grandeur,49150166,2021,27797,,0,0,Busan,010-4318-8612,1
audi,a8,25924334,2022,8432,,2,5,Busan,010-1661-5097,1
audi,a5,21520849,2023,3861,https://example.com/cars/dd3f24d5-6762-40f0-abd9-dc0c84d5f09c.jpg,0,2,Ulsan,010-1863-7115,0
audi,a5,28966192,2023,63,https://example.com/cars/101992d7-7ad8-4cc5-ba91-87d2201875ae.jpg,3,2,Incheon,010-4379-5850,0
genesis,g90,136370838,2021,32333,,0,3,Gwangju,010-7994-4135,1
benz,amg gt,128567688,2021,5949,,2,3,Sejong,010-8374-1171,1
bmw,x6,72267735,2018,41933,https://example.com/cars/4e2ebfb7-c69e-423a-a289-671230c813aa.jpg,0,5,Seoul,010-2064-4735,0
hyundai,grandeur,27569702,2020,22187,https://example.com/cars/b778ed9f-5f3f-4bac-8409-7618b9150bbf.jpg,1,1,Gwangju,010-7827-5099,0
genesis,gv70,57309112,2019,22134,https://example.com/cars/07c3b0ab-c9cd-47c6-ac3d-ed94037060e8.jpg,5,2,Ulsan,010-2843-7912,1
audi,a5,29963662,2023,2996,https://example.com/cars/68503e72-542e-415c-a0c9-5f13287dfc65.jpg,0,2,Sejong,010-9578-8673,0
audi,a8,62506490,2021,6333,,3,1,Sejong,010-8564-3857,1
kia,sorento,30093412,2018,44137,https://example.com/cars/ca1c8a53-34d1-4db2-9fdc-db6ffc0fecb5.jpg,2,1,Ulsan,010-4711-6022,0
kia,sorento,24299557,2021,26411,https://example.com/cars/23541381-05d2-45db-99e2-73033bba03f3.jpg,1,4,Seoul,010-1321-7579,0
genesis,g90,65528379,2024,1301,https://example.com/cars/4f3f8df3-414c-4957-9869-cae9fddde647.jpg,1,2,Sejong,010-4930-3591,0
kia,k5,13218231,2018,18799,,1,5,Daejeon,010-4978-2965,1
benz,s-class,41759210,2021,26020,https://example.com/cars/7b59c37d-4256-4bb1-864d-cc03c36b402a.jpg,0,3,Gwangju,010-2969-9627,1
audi,a5,30833913,2018,53063,,7,2,Seoul,010-5189-2024,1
benz,amg gt,64505150,2020,47657,https://example.com/cars/9fc4ef54-068d-4c5d-afc9-f6074a124e71.jpg,1,4,Incheon,010-6982-9215,1
benz,s-class,87362632,2024,0,,3,1,Ulsan,010-4256-1093,0
bmw,7series,60617560,2018,27158,https://example.com/cars/b15f0275-4f78-40d6-bd8c-daba655b7a8b.jpg,3,4,Seoul,010-2302-2461,0
audi,a5,27892575,2021,31013,https://example.com/cars/e4d86ad8-f172-4a84-a92c-c2365c27926d.jpg,6,4,Busan,010-4579-4502,1
kia,sorento,25602364,2021,39222,,2,1,Ulsan,010-8111-1397,0
bmw,7series,53369660,2019,49405,https://example.com/cars/acc72379-7b70-4fad-9293-4a4dd43e10f9.jpg,0,3,Sejong,010-1296-6100,0
hyundai,avante,26824680,2023,158,https://example.com/cars/77e1f0df-0596-408b-a261-971f3cf873f6.jpg,1,4,Gyeonggi,010-7843-6942,0
kia,sorento,19279013,2019,31046,https://example.com/cars/785fe69a-b3a1-4289-9782-38e8a1ee221a.jpg,0,3,Daejeon,010-3950-7216,1
hyundai,santafe,28627131,2022,16568,https://example.com/cars/41360574-59b7-4cb9-b632-952ecd1ac346.jpg,0,3,Daejeon,010-1632-5241,0
hyundai,santafe,33979663,2022,16483,https://example.com/cars/0f48f21f-f865-4150-81f7-d57aeeb26db0.jpg,7,4,Gyeonggi,010-4863-5878,1
genesis,gv70,56080732,2018,60794,https://example.com/cars/ab7bf1f3-d852-40cb-8145-727f1e17956d.jpg,3,4,Daejeon,010-8500-7440,0
hyundai,avante,24656790,2024,0,https://example.com/cars/57eb5614-b445-45d0-8a24-99f3c1c0216e.jpg,2,1,Seoul,010-8492-1325,0
benz,s-class,121079031,2022,14784,https://example.com/cars/9cd86c29-4979-4441-adb4-15c46cf897ca.jpg,3,2,Busan,010-6697-3767,0
hyundai,santafe,33474015,2020,15860,https://example.com/cars/9a58e025-9a09-449a-9446-7dd0690cb82b.jpg,0,4,Gyeonggi,010-1591-3356,0
hyundai,grandeur,22408129,2023,4091,https://example.com/cars/27d7ad56-15ab-427d-92af-9bffdf610306.jpg,1,0,Seoul,010-9010-5255,0
bmw,7series,78194927,2018,33315,https://example.com/cars/dcaa61e3-4d2d-4975-82cd-61fb204d240f.jpg,2,1,Seoul,010-3246-9767,0
hyundai,grandeur,22595088,2022,25075,https://example.com/cars/4fd85e00-b2ee-4b47-9a17-12388b08b026.jpg,0,2,Incheon,010-1120-9228,0
genesis,g90,109548507,2023,9163,https://example.com/cars/213ac758-9c7f-479c-91f2-42a286bf36ee.jpg,3,4,Gwangju,010-8950-3205,0
hyundai,grandeur,29609566,2022,1056,https://example.com/cars/a4d630c9-c227-4dd1-90d6-db250e5f617c.jpg,2,1,Ulsan,010-3909-3694,1
hyundai,sonata,16023090,2018,67474,https://example.com/cars/d0df6477-61a4-4c45-bfba-c47a96ee63a1.jpg,3,1,Daegu,010-2799-8021,0
kia,sorento,29115836,2019,4388,https://example.com/cars/bc3384d8-9e7d-450b-879d-a1fc8c2d3a0a.jpg,3,3,Busan,010-5896-7813,1
hyundai,sonata,26086908,2021,19207,https://example.com/cars/807152ea-8b2f-471d-8070-150eec7e44f3.jpg,1,0,Ulsan,010-1573-6473,0
benz,amg gt,137533957,2022,6187,https://example.com/cars/b74a43ee-3608-44ce-a036-8611995ae575.jpg,1,1,Daejeon,010-3496-5396,0
audi,a5,32705516,2023,0,https://example.com/cars/dae2a124-99db-4ce3-9a9d-58b0d2367314.jpg,2,3,Busan,010-6253-6434,0
genesis,gv70,52472402,2018,60933,https://example.com/cars/4796aff0-f456-4ee0-808f-dec7ef36f804.jpg,1,1,Gyeonggi,010-3782-3141,0
benz,amg gt,93961556,2018,57501,https://example.com/cars/62bee7f5-d873-4edd-a187-6157a211005c.jpg,0,0,Gyeonggi,010-6878-9362,0
kia,carnival,43332131,2022,19167,https://example.com/cars/4dadb120-b7dc-422e-9659-de935be5e2a1.jpg,7,2,Gwangju,010-6401-7440,1
hyundai,santafe,44262658,2019,26229,https://example.com/cars/a57d1b66-c3de-47a6-bb8b-579cfdf71104.jpg,6,3,Daegu,010-3141-4819,1
bmw,x6,78146603,2021,22670,https://example.com/cars/9008e354-5c0a-4f9b-ab78-b299f5c71b20.jpg,3,3,Gyeonggi,010-3523-5916,0
audi,a5,28103692,2021,12852,https://example.com/cars/b26ffc0a-2966-415e-b29d-af91053b4259.jpg,0,5,Daegu,010-8118-6678,0
bmw,x6,97587219,2024,3897,https://example.com/cars/8e5c6915-26d7-49ac-a772-f9083d60fa2b.jpg,5,1,Busan,010-6031-3243,1
genesis,gv70,41227006,2019,36757,https://example.com/cars/a36167d5-a8a7-45f8-b397-ca8c1925510f.jpg,1,2,Gyeonggi,010-5258-6631,0
bmw,x6,96428674,2022,14774,https://example.com/cars/440912ba-14bc-4d50-8d8b-06883f4e21e1.jpg,2,3,Daegu,010-7117-6358,0
hyundai,avante,16972187,2019,41437,https://example.com/cars/874bf78d-0a0d-44da-ab4c-4318aec99097.jpg,0,5,Incheon,010-6796-3794,0
bmw,7series,29959426,2019,21422,,2,3,Daejeon,010-6325-2243,1
hyundai,santafe,13720328,2022,18610,https://example.com/cars/3edbc74a-8d91-4f4e-a613-ff541227c494.jpg,0,0,Seoul,010-4579-6996,1
genesis,g90,113775794,2020,44319,https://example.com/cars/8715c264-dc54-4a0c-9c88-09648f9e5d1b.jpg,1,0,Gyeonggi,010-6170-6042,0
benz,s-class,51548166,2022,19173,https://example.com/cars/a190ca1c-4e37-412a-9d24-18c578380f68.jpg,3,3,Busan,010-7833-8746,1
benz,amg gt,157263530,2019,23774,,0,2,Busan,010-2398-7802,1
benz,s-class,138473511,2019,11596,https://example.com/cars/e0a38788-1e56-4218-aeeb-14d5f36f9031.jpg,0,3,Gwangju,010-9031-3456,0
hyundai,grandeur,21659728,2021,14305,https://example.com/cars/f6bc6353-55c7-4927-ae99-8359103e39a1.jpg,3,3,Gwangju,010-5751-2772,0
hyundai,grandeur,26010872,2023,1443,https://example.com/cars/7724c005-c70b-41c7-9e87-0e7ae21a88a6.jpg,2,3,Daejeon,010-1694-3288,0
bmw,7series,78019493,2023,0,https://example.com/cars/56cf92d2-aa54-4e93-bb79-7a5a74558992.jpg,3,5,Daejeon,010-6609-1839,0
benz,amg gt,129195078,2022,19828,https://example.com/cars/0b7d1010-cfc8-430f-ad17-c928ede8ebbc.jpg,6,0,Incheon,010-8331-4847,1
hyundai,avante,19647481,2019,15959,https://example.com/cars/ee1f6267-52c4-492c-9bb1-2842906bceef.jpg,3,5,Gwangju,010-3984-5185,0
kia,carnival,34956461,2018,67425,https://example.com/cars/556c3585-6276-4fe7-9bdc-5059959068d7.jpg,1,3,Ulsan,010-8791-5091,0
benz,amg gt,123585003,2018,27803,https://example.com/cars/ac20c0ba-2e9c-4a11-a90e-1d15afe6bbba.jpg,9,2,Gwangju,010-1324-2516,1
audi,a5,34644553,2022,4602,https://example.com/cars/47e7df7a-4f16-41f5-bc09-d74dd7fc077d.jpg,0,4,Daejeon,010-9451-8284,1
kia,k5,10043722,2022,13830,https://example.com/cars/5caf5580-b734-414b-872a-5c677d50989e.jpg,1,2,Busan,010-7887-7109,1
genesis,g90,93555296,2022,7611,https://example.com/cars/4c05ada4-e63d-44f3-b6dd-be9b4ced043f.jpg,3,1,Daegu,010-5925-9369,0
kia,k5,27531495,2024,0,https://example.com/cars/2b51087c-cdf0-4c64-8fba-47f4cf9532a1.jpg,3,0,Gwangju,010-3410-3209,0
kia,k5,21655080,2020,43776,,3,1,Busan,010-9802-1783,0
kia,carnival,32936546,2018,41274,https://example.com/cars/f3d05bef-0da3-4249-9db1-743ddb9508f8.jpg,1,0,Gwangju,010-8999-1762,0
hyundai,sonata,19624357,2020,23651,,8,1,Gyeonggi,010-1505-6963,1
hyundai,santafe,40454637,2019,11486,,2,4,Gwangju,010-8256-9350,1
hyundai,grandeur,22505482,2024,143,https://example.com/cars/7e102acb-0fe6-4392-ba02-a5f98a360ad4.jpg,2,1,Sejong,010-8058-4631,1
audi,a8,35479593,2020,29478,https://example.com/cars/32d0773f-bf03-44f5-848b-0a203db4dd45.jpg,1,4,Daejeon,010-8633-4559,1
hyundai,avante,25566858,2024,0,,0,2,Daejeon,010-2769-8040,0
benz,s-class,60536028,2019,62838,https://example.com/cars/a289b707-98f9-40d6-850e-92464ed1e15e.jpg,3,4,Sejong,010-7144-4026,1
bmw,7series,51115151,2024,0,https://example.com/cars/bf944727-98ab-4eac-8d69-8de3f822b5a3.jpg,0,2,Sejong,010-8541-9619,0
hyundai,grandeur,24873918,2022,23672,https://example.com/cars/fe98fa31-8e9a-4411-a1ff-3eeaa0ce8d67.jpg,2,0,Seoul,010-3960-5586,0
audi,a5,27320311,2018,46475,https://example.com/cars/f6fff803-ba10-4d82-9e61-bc72e3f2308a.jpg,3,4,Gwangju,010-3182-3099,0
kia,carnival,18074670,2021,21479,,2,5,Incheon,010-6855-4740,1
bmw,7series,52943428,2021,38418,,2,2,Busan,010-2657-1849,0
benz,amg gt,89052200,2018,25547,,3,1,Daejeon,010-8767-2742,0
kia,sorento,31460036,2022,13580,https://example.com/cars/b7a3c2da-cd12-418f-8e27-7578bbeae677.jpg,0,4,Daegu,010-6793-4025,0
